thread_id,warp_id,lane_id,physical_idx,m_coord,n_coord,is_valid
139,4,11,22,-1,-1,0
139,4,11,23,-1,-1,0
139,4,11,24,-1,-1,0
139,4,11,25,-1,-1,0
139,4,11,26,-1,-1,0
139,4,11,27,-1,-1,0
139,4,11,28,-1,-1,0
139,4,11,29,-1,-1,0
139,4,11,30,-1,-1,0
139,4,11,31,-1,-1,0
140,4,12,0,3,16,1
140,4,12,1,3,24,1
140,4,12,2,67,16,1
140,4,12,3,67,24,1
140,4,12,4,3,17,1
140,4,12,5,3,25,1
140,4,12,6,67,17,1
140,4,12,7,67,25,1
140,4,12,8,11,16,1
140,4,12,9,11,24,1
140,4,12,10,75,16,1
140,4,12,11,75,24,1
140,4,12,12,11,17,1
140,4,12,13,11,25,1
140,4,12,14,75,17,1
140,4,12,15,75,25,1
140,4,12,16,-1,-1,0
140,4,12,17,-1,-1,0
140,4,12,18,-1,-1,0
140,4,12,19,-1,-1,0
140,4,12,20,-1,-1,0
140,4,12,21,-1,-1,0
140,4,12,22,-1,-1,0
140,4,12,23,-1,-1,0
140,4,12,24,-1,-1,0
140,4,12,25,-1,-1,0
140,4,12,26,-1,-1,0
140,4,12,27,-1,-1,0
140,4,12,28,-1,-1,0
140,4,12,29,-1,-1,0
140,4,12,30,-1,-1,0
140,4,12,31,-1,-1,0
141,4,13,0,3,18,1
141,4,13,1,3,26,1
141,4,13,2,67,18,1
141,4,13,3,67,26,1
141,4,13,4,3,19,1
141,4,13,5,3,27,1
141,4,13,6,67,19,1
141,4,13,7,67,27,1
141,4,13,8,11,18,1
141,4,13,9,11,26,1
141,4,13,10,75,18,1
141,4,13,11,75,26,1
141,4,13,12,11,19,1
141,4,13,13,11,27,1
141,4,13,14,75,19,1
141,4,13,15,75,27,1
141,4,13,16,-1,-1,0
141,4,13,17,-1,-1,0
141,4,13,18,-1,-1,0
141,4,13,19,-1,-1,0
141,4,13,20,-1,-1,0
141,4,13,21,-1,-1,0
141,4,13,22,-1,-1,0
141,4,13,23,-1,-1,0
141,4,13,24,-1,-1,0
141,4,13,25,-1,-1,0
141,4,13,26,-1,-1,0
141,4,13,27,-1,-1,0
141,4,13,28,-1,-1,0
141,4,13,29,-1,-1,0
141,4,13,30,-1,-1,0
141,4,13,31,-1,-1,0
142,4,14,0,3,20,1
142,4,14,1,3,28,1
142,4,14,2,67,20,1
142,4,14,3,67,28,1
142,4,14,4,3,21,1
142,4,14,5,3,29,1
142,4,14,6,67,21,1
142,4,14,7,67,29,1
142,4,14,8,11,20,1
142,4,14,9,11,28,1
142,4,14,10,75,20,1
142,4,14,11,75,28,1
142,4,14,12,11,21,1
142,4,14,13,11,29,1
142,4,14,14,75,21,1
142,4,14,15,75,29,1
142,4,14,16,-1,-1,0
142,4,14,17,-1,-1,0
142,4,14,18,-1,-1,0
142,4,14,19,-1,-1,0
142,4,14,20,-1,-1,0
142,4,14,21,-1,-1,0
142,4,14,22,-1,-1,0
142,4,14,23,-1,-1,0
142,4,14,24,-1,-1,0
142,4,14,25,-1,-1,0
142,4,14,26,-1,-1,0
142,4,14,27,-1,-1,0
142,4,14,28,-1,-1,0
142,4,14,29,-1,-1,0
142,4,14,30,-1,-1,0
142,4,14,31,-1,-1,0
143,4,15,0,3,22,1
143,4,15,1,3,30,1
143,4,15,2,67,22,1
143,4,15,3,67,30,1
143,4,15,4,3,23,1
143,4,15,5,3,31,1
143,4,15,6,67,23,1
143,4,15,7,67,31,1
143,4,15,8,11,22,1
143,4,15,9,11,30,1
143,4,15,10,75,22,1
143,4,15,11,75,30,1
143,4,15,12,11,23,1
143,4,15,13,11,31,1
143,4,15,14,75,23,1
143,4,15,15,75,31,1
143,4,15,16,-1,-1,0
143,4,15,17,-1,-1,0
143,4,15,18,-1,-1,0
143,4,15,19,-1,-1,0
143,4,15,20,-1,-1,0
143,4,15,21,-1,-1,0
143,4,15,22,-1,-1,0
143,4,15,23,-1,-1,0
143,4,15,24,-1,-1,0
143,4,15,25,-1,-1,0
143,4,15,26,-1,-1,0
143,4,15,27,-1,-1,0
143,4,15,28,-1,-1,0
143,4,15,29,-1,-1,0
143,4,15,30,-1,-1,0
143,4,15,31,-1,-1,0
144,4,16,0,4,16,1
144,4,16,1,4,24,1
144,4,16,2,68,16,1
144,4,16,3,68,24,1
144,4,16,4,4,17,1
144,4,16,5,4,25,1
144,4,16,6,68,17,1
144,4,16,7,68,25,1
144,4,16,8,12,16,1
144,4,16,9,12,24,1
144,4,16,10,76,16,1
144,4,16,11,76,24,1
144,4,16,12,12,17,1
144,4,16,13,12,25,1
144,4,16,14,76,17,1
144,4,16,15,76,25,1
144,4,16,16,-1,-1,0
144,4,16,17,-1,-1,0
144,4,16,18,-1,-1,0
144,4,16,19,-1,-1,0
144,4,16,20,-1,-1,0
144,4,16,21,-1,-1,0
144,4,16,22,-1,-1,0
144,4,16,23,-1,-1,0
144,4,16,24,-1,-1,0
144,4,16,25,-1,-1,0
144,4,16,26,-1,-1,0
144,4,16,27,-1,-1,0
144,4,16,28,-1,-1,0
144,4,16,29,-1,-1,0
144,4,16,30,-1,-1,0
144,4,16,31,-1,-1,0
145,4,17,0,4,18,1
145,4,17,1,4,26,1
145,4,17,2,68,18,1
145,4,17,3,68,26,1
145,4,17,4,4,19,1
145,4,17,5,4,27,1
145,4,17,6,68,19,1
145,4,17,7,68,27,1
145,4,17,8,12,18,1
145,4,17,9,12,26,1
145,4,17,10,76,18,1
145,4,17,11,76,26,1
145,4,17,12,12,19,1
145,4,17,13,12,27,1
145,4,17,14,76,19,1
145,4,17,15,76,27,1
145,4,17,16,-1,-1,0
145,4,17,17,-1,-1,0
145,4,17,18,-1,-1,0
145,4,17,19,-1,-1,0
145,4,17,20,-1,-1,0
145,4,17,21,-1,-1,0
145,4,17,22,-1,-1,0
145,4,17,23,-1,-1,0
145,4,17,24,-1,-1,0
145,4,17,25,-1,-1,0
145,4,17,26,-1,-1,0
145,4,17,27,-1,-1,0
145,4,17,28,-1,-1,0
145,4,17,29,-1,-1,0
145,4,17,30,-1,-1,0
145,4,17,31,-1,-1,0
146,4,18,0,4,20,1
146,4,18,1,4,28,1
146,4,18,2,68,20,1
146,4,18,3,68,28,1
146,4,18,4,4,21,1
146,4,18,5,4,29,1
146,4,18,6,68,21,1
146,4,18,7,68,29,1
146,4,18,8,12,20,1
146,4,18,9,12,28,1
146,4,18,10,76,20,1
146,4,18,11,76,28,1
146,4,18,12,12,21,1
146,4,18,13,12,29,1
146,4,18,14,76,21,1
146,4,18,15,76,29,1
146,4,18,16,-1,-1,0
146,4,18,17,-1,-1,0
146,4,18,18,-1,-1,0
146,4,18,19,-1,-1,0
146,4,18,20,-1,-1,0
146,4,18,21,-1,-1,0
146,4,18,22,-1,-1,0
146,4,18,23,-1,-1,0
146,4,18,24,-1,-1,0
146,4,18,25,-1,-1,0
146,4,18,26,-1,-1,0
146,4,18,27,-1,-1,0
146,4,18,28,-1,-1,0
146,4,18,29,-1,-1,0
146,4,18,30,-1,-1,0
146,4,18,31,-1,-1,0
147,4,19,0,4,22,1
147,4,19,1,4,30,1
147,4,19,2,68,22,1
147,4,19,3,68,30,1
147,4,19,4,4,23,1
147,4,19,5,4,31,1
147,4,19,6,68,23,1
147,4,19,7,68,31,1
147,4,19,8,12,22,1
147,4,19,9,12,30,1
147,4,19,10,76,22,1
147,4,19,11,76,30,1
147,4,19,12,12,23,1
147,4,19,13,12,31,1
147,4,19,14,76,23,1
147,4,19,15,76,31,1
147,4,19,16,-1,-1,0
147,4,19,17,-1,-1,0
147,4,19,18,-1,-1,0
147,4,19,19,-1,-1,0
147,4,19,20,-1,-1,0
147,4,19,21,-1,-1,0
147,4,19,22,-1,-1,0
147,4,19,23,-1,-1,0
147,4,19,24,-1,-1,0
147,4,19,25,-1,-1,0
147,4,19,26,-1,-1,0
147,4,19,27,-1,-1,0
147,4,19,28,-1,-1,0
147,4,19,29,-1,-1,0
147,4,19,30,-1,-1,0
147,4,19,31,-1,-1,0
148,4,20,0,5,16,1
148,4,20,1,5,24,1
148,4,20,2,69,16,1
148,4,20,3,69,24,1
148,4,20,4,5,17,1
148,4,20,5,5,25,1
148,4,20,6,69,17,1
148,4,20,7,69,25,1
148,4,20,8,13,16,1
148,4,20,9,13,24,1
148,4,20,10,77,16,1
148,4,20,11,77,24,1
148,4,20,12,13,17,1
148,4,20,13,13,25,1
148,4,20,14,77,17,1
148,4,20,15,77,25,1
148,4,20,16,-1,-1,0
148,4,20,17,-1,-1,0
148,4,20,18,-1,-1,0
148,4,20,19,-1,-1,0
148,4,20,20,-1,-1,0
148,4,20,21,-1,-1,0
148,4,20,22,-1,-1,0
148,4,20,23,-1,-1,0
148,4,20,24,-1,-1,0
148,4,20,25,-1,-1,0
148,4,20,26,-1,-1,0
148,4,20,27,-1,-1,0
148,4,20,28,-1,-1,0
148,4,20,29,-1,-1,0
148,4,20,30,-1,-1,0
148,4,20,31,-1,-1,0
149,4,21,0,5,18,1
149,4,21,1,5,26,1
149,4,21,2,69,18,1
149,4,21,3,69,26,1
149,4,21,4,5,19,1
149,4,21,5,5,27,1
149,4,21,6,69,19,1
149,4,21,7,69,27,1
149,4,21,8,13,18,1
149,4,21,9,13,26,1
149,4,21,10,77,18,1
149,4,21,11,77,26,1
149,4,21,12,13,19,1
149,4,21,13,13,27,1
149,4,21,14,77,19,1
149,4,21,15,77,27,1
149,4,21,16,-1,-1,0
149,4,21,17,-1,-1,0
149,4,21,18,-1,-1,0
149,4,21,19,-1,-1,0
149,4,21,20,-1,-1,0
149,4,21,21,-1,-1,0
149,4,21,22,-1,-1,0
149,4,21,23,-1,-1,0
149,4,21,24,-1,-1,0
149,4,21,25,-1,-1,0
149,4,21,26,-1,-1,0
149,4,21,27,-1,-1,0
149,4,21,28,-1,-1,0
149,4,21,29,-1,-1,0
149,4,21,30,-1,-1,0
149,4,21,31,-1,-1,0
150,4,22,0,5,20,1
150,4,22,1,5,28,1
150,4,22,2,69,20,1
150,4,22,3,69,28,1
150,4,22,4,5,21,1
150,4,22,5,5,29,1
150,4,22,6,69,21,1
150,4,22,7,69,29,1
150,4,22,8,13,20,1
150,4,22,9,13,28,1
150,4,22,10,77,20,1
150,4,22,11,77,28,1
150,4,22,12,13,21,1
150,4,22,13,13,29,1
150,4,22,14,77,21,1
150,4,22,15,77,29,1
150,4,22,16,-1,-1,0
150,4,22,17,-1,-1,0
150,4,22,18,-1,-1,0
150,4,22,19,-1,-1,0
150,4,22,20,-1,-1,0
150,4,22,21,-1,-1,0
150,4,22,22,-1,-1,0
150,4,22,23,-1,-1,0
150,4,22,24,-1,-1,0
150,4,22,25,-1,-1,0
150,4,22,26,-1,-1,0
150,4,22,27,-1,-1,0
150,4,22,28,-1,-1,0
150,4,22,29,-1,-1,0
150,4,22,30,-1,-1,0
150,4,22,31,-1,-1,0
151,4,23,0,5,22,1
151,4,23,1,5,30,1
151,4,23,2,69,22,1
151,4,23,3,69,30,1
151,4,23,4,5,23,1
151,4,23,5,5,31,1
151,4,23,6,69,23,1
151,4,23,7,69,31,1
151,4,23,8,13,22,1
151,4,23,9,13,30,1
151,4,23,10,77,22,1
151,4,23,11,77,30,1
151,4,23,12,13,23,1
151,4,23,13,13,31,1
151,4,23,14,77,23,1
151,4,23,15,77,31,1
151,4,23,16,-1,-1,0
151,4,23,17,-1,-1,0
151,4,23,18,-1,-1,0
151,4,23,19,-1,-1,0
151,4,23,20,-1,-1,0
151,4,23,21,-1,-1,0
151,4,23,22,-1,-1,0
151,4,23,23,-1,-1,0
151,4,23,24,-1,-1,0
151,4,23,25,-1,-1,0
151,4,23,26,-1,-1,0
151,4,23,27,-1,-1,0
151,4,23,28,-1,-1,0
151,4,23,29,-1,-1,0
151,4,23,30,-1,-1,0
151,4,23,31,-1,-1,0
152,4,24,0,6,16,1
152,4,24,1,6,24,1
152,4,24,2,70,16,1
152,4,24,3,70,24,1
152,4,24,4,6,17,1
152,4,24,5,6,25,1
152,4,24,6,70,17,1
152,4,24,7,70,25,1
152,4,24,8,14,16,1
152,4,24,9,14,24,1
152,4,24,10,78,16,1
152,4,24,11,78,24,1
152,4,24,12,14,17,1
152,4,24,13,14,25,1
152,4,24,14,78,17,1
152,4,24,15,78,25,1
152,4,24,16,-1,-1,0
152,4,24,17,-1,-1,0
152,4,24,18,-1,-1,0
152,4,24,19,-1,-1,0
152,4,24,20,-1,-1,0
152,4,24,21,-1,-1,0
152,4,24,22,-1,-1,0
152,4,24,23,-1,-1,0
152,4,24,24,-1,-1,0
152,4,24,25,-1,-1,0
152,4,24,26,-1,-1,0
152,4,24,27,-1,-1,0
152,4,24,28,-1,-1,0
152,4,24,29,-1,-1,0
152,4,24,30,-1,-1,0
152,4,24,31,-1,-1,0
153,4,25,0,6,18,1
153,4,25,1,6,26,1
153,4,25,2,70,18,1
153,4,25,3,70,26,1
153,4,25,4,6,19,1
153,4,25,5,6,27,1
153,4,25,6,70,19,1
153,4,25,7,70,27,1
153,4,25,8,14,18,1
153,4,25,9,14,26,1
153,4,25,10,78,18,1
153,4,25,11,78,26,1
153,4,25,12,14,19,1
153,4,25,13,14,27,1
153,4,25,14,78,19,1
153,4,25,15,78,27,1
153,4,25,16,-1,-1,0
153,4,25,17,-1,-1,0
153,4,25,18,-1,-1,0
153,4,25,19,-1,-1,0
153,4,25,20,-1,-1,0
153,4,25,21,-1,-1,0
153,4,25,22,-1,-1,0
153,4,25,23,-1,-1,0
153,4,25,24,-1,-1,0
153,4,25,25,-1,-1,0
153,4,25,26,-1,-1,0
153,4,25,27,-1,-1,0
153,4,25,28,-1,-1,0
153,4,25,29,-1,-1,0
153,4,25,30,-1,-1,0
153,4,25,31,-1,-1,0
154,4,26,0,6,20,1
154,4,26,1,6,28,1
154,4,26,2,70,20,1
154,4,26,3,70,28,1
154,4,26,4,6,21,1
154,4,26,5,6,29,1
154,4,26,6,70,21,1
154,4,26,7,70,29,1
154,4,26,8,14,20,1
154,4,26,9,14,28,1
154,4,26,10,78,20,1
154,4,26,11,78,28,1
154,4,26,12,14,21,1
154,4,26,13,14,29,1
154,4,26,14,78,21,1
154,4,26,15,78,29,1
154,4,26,16,-1,-1,0
154,4,26,17,-1,-1,0
154,4,26,18,-1,-1,0
154,4,26,19,-1,-1,0
154,4,26,20,-1,-1,0
154,4,26,21,-1,-1,0
154,4,26,22,-1,-1,0
154,4,26,23,-1,-1,0
154,4,26,24,-1,-1,0
154,4,26,25,-1,-1,0
154,4,26,26,-1,-1,0
154,4,26,27,-1,-1,0
154,4,26,28,-1,-1,0
154,4,26,29,-1,-1,0
154,4,26,30,-1,-1,0
154,4,26,31,-1,-1,0
155,4,27,0,6,22,1
155,4,27,1,6,30,1
155,4,27,2,70,22,1
155,4,27,3,70,30,1
155,4,27,4,6,23,1
155,4,27,5,6,31,1
155,4,27,6,70,23,1
155,4,27,7,70,31,1
155,4,27,8,14,22,1
155,4,27,9,14,30,1
155,4,27,10,78,22,1
155,4,27,11,78,30,1
155,4,27,12,14,23,1
155,4,27,13,14,31,1
155,4,27,14,78,23,1
155,4,27,15,78,31,1
155,4,27,16,-1,-1,0
155,4,27,17,-1,-1,0
155,4,27,18,-1,-1,0
155,4,27,19,-1,-1,0
155,4,27,20,-1,-1,0
155,4,27,21,-1,-1,0
155,4,27,22,-1,-1,0
155,4,27,23,-1,-1,0
155,4,27,24,-1,-1,0
155,4,27,25,-1,-1,0
155,4,27,26,-1,-1,0
155,4,27,27,-1,-1,0
155,4,27,28,-1,-1,0
155,4,27,29,-1,-1,0
155,4,27,30,-1,-1,0
155,4,27,31,-1,-1,0
156,4,28,0,7,16,1
156,4,28,1,7,24,1
156,4,28,2,71,16,1
156,4,28,3,71,24,1
156,4,28,4,7,17,1
156,4,28,5,7,25,1
156,4,28,6,71,17,1
156,4,28,7,71,25,1
156,4,28,8,15,16,1
156,4,28,9,15,24,1
156,4,28,10,79,16,1
156,4,28,11,79,24,1
156,4,28,12,15,17,1
156,4,28,13,15,25,1
156,4,28,14,79,17,1
156,4,28,15,79,25,1
156,4,28,16,-1,-1,0
156,4,28,17,-1,-1,0
156,4,28,18,-1,-1,0
156,4,28,19,-1,-1,0
156,4,28,20,-1,-1,0
156,4,28,21,-1,-1,0
156,4,28,22,-1,-1,0
156,4,28,23,-1,-1,0
156,4,28,24,-1,-1,0
156,4,28,25,-1,-1,0
156,4,28,26,-1,-1,0
156,4,28,27,-1,-1,0
156,4,28,28,-1,-1,0
156,4,28,29,-1,-1,0
156,4,28,30,-1,-1,0
156,4,28,31,-1,-1,0
157,4,29,0,7,18,1
157,4,29,1,7,26,1
157,4,29,2,71,18,1
157,4,29,3,71,26,1
157,4,29,4,7,19,1
157,4,29,5,7,27,1
157,4,29,6,71,19,1
157,4,29,7,71,27,1
157,4,29,8,15,18,1
157,4,29,9,15,26,1
157,4,29,10,79,18,1
157,4,29,11,79,26,1
157,4,29,12,15,19,1
157,4,29,13,15,27,1
157,4,29,14,79,19,1
157,4,29,15,79,27,1
157,4,29,16,-1,-1,0
157,4,29,17,-1,-1,0
157,4,29,18,-1,-1,0
157,4,29,19,-1,-1,0
157,4,29,20,-1,-1,0
157,4,29,21,-1,-1,0
157,4,29,22,-1,-1,0
157,4,29,23,-1,-1,0
157,4,29,24,-1,-1,0
157,4,29,25,-1,-1,0
157,4,29,26,-1,-1,0
157,4,29,27,-1,-1,0
157,4,29,28,-1,-1,0
157,4,29,29,-1,-1,0
157,4,29,30,-1,-1,0
157,4,29,31,-1,-1,0
158,4,30,0,7,20,1
158,4,30,1,7,28,1
158,4,30,2,71,20,1
158,4,30,3,71,28,1
158,4,30,4,7,21,1
158,4,30,5,7,29,1
158,4,30,6,71,21,1
158,4,30,7,71,29,1
158,4,30,8,15,20,1
158,4,30,9,15,28,1
158,4,30,10,79,20,1
158,4,30,11,79,28,1
158,4,30,12,15,21,1
158,4,30,13,15,29,1
158,4,30,14,79,21,1
158,4,30,15,79,29,1
158,4,30,16,-1,-1,0
158,4,30,17,-1,-1,0
158,4,30,18,-1,-1,0
158,4,30,19,-1,-1,0
158,4,30,20,-1,-1,0
158,4,30,21,-1,-1,0
158,4,30,22,-1,-1,0
158,4,30,23,-1,-1,0
158,4,30,24,-1,-1,0
158,4,30,25,-1,-1,0
158,4,30,26,-1,-1,0
158,4,30,27,-1,-1,0
158,4,30,28,-1,-1,0
158,4,30,29,-1,-1,0
158,4,30,30,-1,-1,0
158,4,30,31,-1,-1,0
159,4,31,0,7,22,1
159,4,31,1,7,30,1
159,4,31,2,71,22,1
159,4,31,3,71,30,1
159,4,31,4,7,23,1
159,4,31,5,7,31,1
159,4,31,6,71,23,1
159,4,31,7,71,31,1
159,4,31,8,15,22,1
159,4,31,9,15,30,1
159,4,31,10,79,22,1
159,4,31,11,79,30,1
159,4,31,12,15,23,1
159,4,31,13,15,31,1
159,4,31,14,79,23,1
159,4,31,15,79,31,1
159,4,31,16,-1,-1,0
159,4,31,17,-1,-1,0
159,4,31,18,-1,-1,0
159,4,31,19,-1,-1,0
159,4,31,20,-1,-1,0
159,4,31,21,-1,-1,0
159,4,31,22,-1,-1,0
159,4,31,23,-1,-1,0
159,4,31,24,-1,-1,0
159,4,31,25,-1,-1,0
159,4,31,26,-1,-1,0
159,4,31,27,-1,-1,0
159,4,31,28,-1,-1,0
159,4,31,29,-1,-1,0
159,4,31,30,-1,-1,0
159,4,31,31,-1,-1,0
160,5,0,0,16,16,1
160,5,0,1,16,24,1
160,5,0,2,80,16,1
160,5,0,3,80,24,1
160,5,0,4,16,17,1
160,5,0,5,16,25,1
160,5,0,6,80,17,1
160,5,0,7,80,25,1
160,5,0,8,24,16,1
160,5,0,9,24,24,1
160,5,0,10,88,16,1
160,5,0,11,88,24,1
160,5,0,12,24,17,1
160,5,0,13,24,25,1
160,5,0,14,88,17,1
160,5,0,15,88,25,1
160,5,0,16,-1,-1,0
160,5,0,17,-1,-1,0
160,5,0,18,-1,-1,0
160,5,0,19,-1,-1,0
160,5,0,20,-1,-1,0
160,5,0,21,-1,-1,0
160,5,0,22,-1,-1,0
160,5,0,23,-1,-1,0
160,5,0,24,-1,-1,0
160,5,0,25,-1,-1,0
160,5,0,26,-1,-1,0
160,5,0,27,-1,-1,0
160,5,0,28,-1,-1,0
160,5,0,29,-1,-1,0
160,5,0,30,-1,-1,0
160,5,0,31,-1,-1,0
161,5,1,0,16,18,1
161,5,1,1,16,26,1
161,5,1,2,80,18,1
161,5,1,3,80,26,1
161,5,1,4,16,19,1
161,5,1,5,16,27,1
161,5,1,6,80,19,1
161,5,1,7,80,27,1
161,5,1,8,24,18,1
161,5,1,9,24,26,1
161,5,1,10,88,18,1
161,5,1,11,88,26,1
161,5,1,12,24,19,1
161,5,1,13,24,27,1
161,5,1,14,88,19,1
161,5,1,15,88,27,1
161,5,1,16,-1,-1,0
161,5,1,17,-1,-1,0
161,5,1,18,-1,-1,0
161,5,1,19,-1,-1,0
161,5,1,20,-1,-1,0
161,5,1,21,-1,-1,0
161,5,1,22,-1,-1,0
161,5,1,23,-1,-1,0
161,5,1,24,-1,-1,0
161,5,1,25,-1,-1,0
161,5,1,26,-1,-1,0
161,5,1,27,-1,-1,0
161,5,1,28,-1,-1,0
161,5,1,29,-1,-1,0
161,5,1,30,-1,-1,0
161,5,1,31,-1,-1,0
162,5,2,0,16,20,1
162,5,2,1,16,28,1
162,5,2,2,80,20,1
162,5,2,3,80,28,1
162,5,2,4,16,21,1
162,5,2,5,16,29,1
162,5,2,6,80,21,1
162,5,2,7,80,29,1
162,5,2,8,24,20,1
162,5,2,9,24,28,1
162,5,2,10,88,20,1
162,5,2,11,88,28,1
162,5,2,12,24,21,1
162,5,2,13,24,29,1
162,5,2,14,88,21,1
162,5,2,15,88,29,1
162,5,2,16,-1,-1,0
162,5,2,17,-1,-1,0
162,5,2,18,-1,-1,0
162,5,2,19,-1,-1,0
162,5,2,20,-1,-1,0
162,5,2,21,-1,-1,0
162,5,2,22,-1,-1,0
162,5,2,23,-1,-1,0
162,5,2,24,-1,-1,0
162,5,2,25,-1,-1,0
162,5,2,26,-1,-1,0
162,5,2,27,-1,-1,0
162,5,2,28,-1,-1,0
162,5,2,29,-1,-1,0
162,5,2,30,-1,-1,0
162,5,2,31,-1,-1,0
163,5,3,0,16,22,1
163,5,3,1,16,30,1
163,5,3,2,80,22,1
163,5,3,3,80,30,1
163,5,3,4,16,23,1
163,5,3,5,16,31,1
163,5,3,6,80,23,1
163,5,3,7,80,31,1
163,5,3,8,24,22,1
163,5,3,9,24,30,1
163,5,3,10,88,22,1
163,5,3,11,88,30,1
163,5,3,12,24,23,1
163,5,3,13,24,31,1
163,5,3,14,88,23,1
163,5,3,15,88,31,1
163,5,3,16,-1,-1,0
163,5,3,17,-1,-1,0
163,5,3,18,-1,-1,0
163,5,3,19,-1,-1,0
163,5,3,20,-1,-1,0
163,5,3,21,-1,-1,0
163,5,3,22,-1,-1,0
163,5,3,23,-1,-1,0
163,5,3,24,-1,-1,0
163,5,3,25,-1,-1,0
163,5,3,26,-1,-1,0
163,5,3,27,-1,-1,0
163,5,3,28,-1,-1,0
163,5,3,29,-1,-1,0
163,5,3,30,-1,-1,0
163,5,3,31,-1,-1,0
164,5,4,0,17,16,1
164,5,4,1,17,24,1
164,5,4,2,81,16,1
164,5,4,3,81,24,1
164,5,4,4,17,17,1
164,5,4,5,17,25,1
164,5,4,6,81,17,1
164,5,4,7,81,25,1
164,5,4,8,25,16,1
164,5,4,9,25,24,1
164,5,4,10,89,16,1
164,5,4,11,89,24,1
164,5,4,12,25,17,1
164,5,4,13,25,25,1
164,5,4,14,89,17,1
164,5,4,15,89,25,1
164,5,4,16,-1,-1,0
164,5,4,17,-1,-1,0
164,5,4,18,-1,-1,0
164,5,4,19,-1,-1,0
164,5,4,20,-1,-1,0
164,5,4,21,-1,-1,0
164,5,4,22,-1,-1,0
164,5,4,23,-1,-1,0
164,5,4,24,-1,-1,0
164,5,4,25,-1,-1,0
164,5,4,26,-1,-1,0
164,5,4,27,-1,-1,0
164,5,4,28,-1,-1,0
164,5,4,29,-1,-1,0
164,5,4,30,-1,-1,0
164,5,4,31,-1,-1,0
165,5,5,0,17,18,1
165,5,5,1,17,26,1
165,5,5,2,81,18,1
165,5,5,3,81,26,1
165,5,5,4,17,19,1
165,5,5,5,17,27,1
165,5,5,6,81,19,1
165,5,5,7,81,27,1
165,5,5,8,25,18,1
165,5,5,9,25,26,1
165,5,5,10,89,18,1
165,5,5,11,89,26,1
165,5,5,12,25,19,1
165,5,5,13,25,27,1
165,5,5,14,89,19,1
165,5,5,15,89,27,1
165,5,5,16,-1,-1,0
165,5,5,17,-1,-1,0
165,5,5,18,-1,-1,0
165,5,5,19,-1,-1,0
165,5,5,20,-1,-1,0
165,5,5,21,-1,-1,0
165,5,5,22,-1,-1,0
165,5,5,23,-1,-1,0
165,5,5,24,-1,-1,0
165,5,5,25,-1,-1,0
165,5,5,26,-1,-1,0
165,5,5,27,-1,-1,0
165,5,5,28,-1,-1,0
165,5,5,29,-1,-1,0
165,5,5,30,-1,-1,0
165,5,5,31,-1,-1,0
166,5,6,0,17,20,1
166,5,6,1,17,28,1
166,5,6,2,81,20,1
166,5,6,3,81,28,1
166,5,6,4,17,21,1
166,5,6,5,17,29,1
166,5,6,6,81,21,1
166,5,6,7,81,29,1
166,5,6,8,25,20,1
166,5,6,9,25,28,1
166,5,6,10,89,20,1
166,5,6,11,89,28,1
166,5,6,12,25,21,1
166,5,6,13,25,29,1
166,5,6,14,89,21,1
166,5,6,15,89,29,1
166,5,6,16,-1,-1,0
166,5,6,17,-1,-1,0
166,5,6,18,-1,-1,0
166,5,6,19,-1,-1,0
166,5,6,20,-1,-1,0
166,5,6,21,-1,-1,0
166,5,6,22,-1,-1,0
166,5,6,23,-1,-1,0
166,5,6,24,-1,-1,0
166,5,6,25,-1,-1,0
166,5,6,26,-1,-1,0
166,5,6,27,-1,-1,0
166,5,6,28,-1,-1,0
166,5,6,29,-1,-1,0
166,5,6,30,-1,-1,0
166,5,6,31,-1,-1,0
167,5,7,0,17,22,1
167,5,7,1,17,30,1
167,5,7,2,81,22,1
167,5,7,3,81,30,1
167,5,7,4,17,23,1
167,5,7,5,17,31,1
167,5,7,6,81,23,1
167,5,7,7,81,31,1
167,5,7,8,25,22,1
167,5,7,9,25,30,1
167,5,7,10,89,22,1
167,5,7,11,89,30,1
167,5,7,12,25,23,1
167,5,7,13,25,31,1
167,5,7,14,89,23,1
167,5,7,15,89,31,1
167,5,7,16,-1,-1,0
167,5,7,17,-1,-1,0
167,5,7,18,-1,-1,0
167,5,7,19,-1,-1,0
167,5,7,20,-1,-1,0
167,5,7,21,-1,-1,0
167,5,7,22,-1,-1,0
167,5,7,23,-1,-1,0
167,5,7,24,-1,-1,0
167,5,7,25,-1,-1,0
167,5,7,26,-1,-1,0
167,5,7,27,-1,-1,0
167,5,7,28,-1,-1,0
167,5,7,29,-1,-1,0
167,5,7,30,-1,-1,0
167,5,7,31,-1,-1,0
168,5,8,0,18,16,1
168,5,8,1,18,24,1
168,5,8,2,82,16,1
168,5,8,3,82,24,1
168,5,8,4,18,17,1
168,5,8,5,18,25,1
168,5,8,6,82,17,1
168,5,8,7,82,25,1
168,5,8,8,26,16,1
168,5,8,9,26,24,1
168,5,8,10,90,16,1
168,5,8,11,90,24,1
168,5,8,12,26,17,1
168,5,8,13,26,25,1
168,5,8,14,90,17,1
168,5,8,15,90,25,1
168,5,8,16,-1,-1,0
168,5,8,17,-1,-1,0
168,5,8,18,-1,-1,0
168,5,8,19,-1,-1,0
168,5,8,20,-1,-1,0
168,5,8,21,-1,-1,0
168,5,8,22,-1,-1,0
168,5,8,23,-1,-1,0
